,curso_academico,codigo_universidad,nombre_universidad,codigo_tipo_estudio,nombre_tipo_estudio,codigo_tipo_unidad_responsable,nombre_tipo_unidad_responsable,codigo_unidad_responsable,nombre_unidad_responsable,codigo_titulacion,nombre_titulacion,codigo_rama,descripcion_rama,codigo_interuniversitario,descripcion_interuniversitario,codigo_rol_coordinacion,descripcion_rol_coordinacion,codigo_impartido,descripcion_impartido,anio_inicio,codigo_situacion_actual,descripcion_situacion_actual,codigo_presencialidad,descripcion_grado_presencialidad,codigo_idioma_extranjero,descripcion_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,numero_creditos_ofertados
254,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5600735 ,Programa de Doctorado en Ingeniería de Organización por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
255,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026778 ,Escuela Técnica Superior de Ingeniería y Diseño Industrial,5601353 ,Programa de Doctorado en Ingeniería de Producción y Diseño Industrial por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
256,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5600654 ,Programa de Doctorado en Ingeniería de Sistemas Electrónicos por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
257,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5600655 ,Programa de Doctorado en Ingeniería de Sistemas Telemáticos por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
258,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026808 ,Escuela Técnica Superior de Ingeniería y Sistemas de Telecomunicación,5600709 ,Programa de Doctorado en Ingeniería de Sistemas y Servicios para la Sociedad de la Información por la Universidad Politécnica de Madrid  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
259,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5600680 ,Programa de Doctorado en Ingeniería Eléctrica y Electrónica por la Universidad de Oviedo y la Universidad Politécnica de Madrid  ,None,None, , , , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
260,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,46061457 ,Escuela de Doctorado de la Universitat Politècnica de València,5601084 ,Programa de Doctorado en Ingeniería Geomática por la Universidad Politécnica de Madrid y la Universitat Politècnica de València  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
261,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027849 ,Facultad de Ciencias Matemáticas,5600689 ,"Programa de Doctorado en Ingeniería Matemática, Estadística e Investigación Operativa por la Universidad Complutense de Madrid y la Universidad Politécnica de Madrid  ",None,None,0,No es interuniversitario, , ,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
262,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5600706 ,Programa de Doctorado en Ingeniería Mecánica por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
263,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026948 ,Escuela Técnica Superior de Ingenieros Navales,5600877 ,Programa de Doctorado en Ingenieria Naval y Oceánica por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
264,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051876 ,"Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural",5601286 ,Programa de Doctorado en Ingeniería y Gestión del Medio Natural por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,0,No, , , , , , ,0, 
265,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026729 ,Escuela Técnica Superior de Edificación,5600741 ,Programa de Doctorado en Innovación Tecnológica en Edificación por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
266,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,5600401 ,Programa de Doctorado en Inteligencia Artificial por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
267,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051876 ,"Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural",5600605 ,Programa de Doctorado en Investigación Forestal Avanzada por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
268,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026924 ,Escuela Técnica Superior de Ingenieros de Minas y Energía,5600692 ,"Programa de Doctorado en Investigación, Modelización y Análisis del Riesgo en Medio Ambiente por la Universidad Politécnica de Madrid  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
269,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,23008257 ,Escuela de Doctorado de la Universidad de Jaén,5600420 ,Programa de Doctorado en Mecánica de Fluidos por la Universidad Carlos III de Madrid; la Universidad de Jaén; la Universidad de Zaragoza; la Universidad Nacional de Educación a Distancia; la Universidad Politécnica de Madrid y la Universidad Rovira i Virgili  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
270,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026808 ,Escuela Técnica Superior de Ingeniería y Sistemas de Telecomunicación,5601407 ,Programa de Doctorado en Música y su Ciencia y Tecnología por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
271,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5601101 ,Programa de Doctorado en Patrimonio Arquitectónico por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
272,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",5601175 ,Programa de Doctorado en Planificación de Proyectos de Desarrollo Rural y Gestión Sostenible por la Universidad Politécnica de Madrid  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
273,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5600409 ,Programa de Doctorado en Proyectos Arquitectónicos Avanzados por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
274,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",5600404 ,Programa de Doctorado en Sistemas Complejos por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
275,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",5600400 ,Programa de Doctorado en Sistemas de Ingeniería Civil por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
276,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,5600468 ,"Programa de Doctorado en Software, Sistemas y Computación por la Universidad Politécnica de Madrid  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
277,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5600830 ,Programa de Doctorado en Sostenibilidad y Regeneración Urbana por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,0,No, , , , , , , , 
278,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",5600516 ,Programa de Doctorado en Tecnología Agroambiental para una Agricultura Sostenible por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
279,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5600510 ,Programa de Doctorado en Tecnologías de la Información y las Comunicaciones: Materiales y Dispositivos por la Universidad Politécnica de Madrid  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,0, 
280,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5600656 ,Programa de Doctorado en Tecnologías y Sistemas de Comunicaciones por la Universidad Politécnica de Madrid  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,2,"Existen planes separados, uno de ellos en ingles", , , , , , , , 
281,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5600007 ,Programa de Doctorado Erasmus Mundus en Organización Industrial (Industrial Management) por la Universidad Politécnica de Madrid; Kungliga Tekniska Högskolan-The Royal Institute of Technology (Suecia) y Politecnico Di Milano (Italia)  ,None,None,2,"Si es interuniversitario, con alguna Universidad extranjera",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,1,Ingles, , , , , , , , 
282,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",5310921 ,Programa Oficial de Doctorado en Agroingeniería  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
283,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5311647 ,"Programa Oficial de Doctorado en Análisis, Teoría e Historia de la Arquitectura  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
284,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5310922 ,Programa Oficial de Doctorado en Automática y Robótica  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
285,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",5310923 ,Programa Oficial de Doctorado en Biotecnología y Recursos Genéticos de Plantas y Microorganismos Asociados  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
286,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5310924 ,Programa Oficial de Doctorado en Ciencia y Tecnología Nuclear  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
287,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28039207 ,Facultad de Ciencias de la Actividad Física y del Deporte (INEF),5310925 ,Programa Oficial de Doctorado en Ciencias de la Actividad Física y del Deporte  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
288,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5310926 ,"Programa Oficial de Doctorado en Composición Arquitectónica: Análisis, Teoría e Historia de la Arquitectura y el Patrimonio  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
289,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,5311558 ,Programa Oficial de Doctorado en Computación Avanzada para Ciencias e Ingenierías  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
290,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5310927 ,Programa Oficial de Doctorado en Conservación y Restauración del Patrimonio Arquitectónico  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
291,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5310928 ,Programa Oficial de Doctorado en Construcción y Tecnología Arquitectónicas  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
292,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051921 ,Escuela de Posgrado,5311166 ,Programa Oficial de Doctorado en Ecología. Conservación y Restauración de Ecosistemas  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
293,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5310929 ,"Programa Oficial de Doctorado en Economía Agraria, Alimentaria y de los Recursos Naturales  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
294,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026985 ,Facultad de Ciencias Económicas y Empresariales,5310154 ,Programa Oficial de Doctorado en Economía y Gestión de la Innovación  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
295,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,5310931 ,Programa Oficial de Doctorado en Electrónica Industrial  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
296,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5311559 ,Programa Oficial de Doctorado en Energía Solar Fotovoltaica  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
297,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5310932 ,Programa Oficial de Doctorado en Estructuras de la Edificación  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
298,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",5310933 ,Programa Oficial de Doctorado en Física de Sistemas Complejos  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
299,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5310934 ,Programa Oficial de Doctorado en Ingeniería Acústica  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
300,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051761 ,Escuela Técnica Superior de Ingeniería Aeronáutica y del Espacio,5310935 ,Programa Oficial de Doctorado en Ingeniería Aeroespacial  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
301,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5311649 ,Programa Oficial de Doctorado en Ingeniería Ambiental  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
302,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5310936 ,Programa Oficial de Doctorado en Ingeniería Biomédica  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
303,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",5310937 ,"Programa Oficial de Doctorado en Ingeniería de Estructuras, Cimentaciones y Materiales  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
304,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5311560 ,Programa Oficial de Doctorado en Ingeniería de Organización  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
305,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026778 ,Escuela Técnica Superior de Ingeniería y Diseño Industrial,5311650 ,Programa Oficial de Doctorado en Ingeniería de Producción  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
306,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5310938 ,Programa Oficial de Doctorado en Ingeniería de Sistemas Telemáticos  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
307,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026808 ,Escuela Técnica Superior de Ingeniería y Sistemas de Telecomunicación,5311561 ,Programa Oficial de Doctorado en Ingeniería de Sistemas y Servicios para la Sociedad de la Información  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
308,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5311520 ,Programa Oficial de Doctorado en Ingeniería Eléctrica  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
309,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5310939 ,Programa Oficial de Doctorado en Ingeniería Geográfica  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
310,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5311562 ,Programa Oficial de Doctorado en Ingeniería Mecánica  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
311,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5311835 ,Programa Oficial de Doctorado en Ingeniería Química  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
312,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5311563 ,Programa Oficial de Doctorado en Ingeniería Sísmica: Dinámica de Suelos y Estructuras  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
313,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026729 ,Escuela Técnica Superior de Edificación,5311751 ,Programa Oficial de Doctorado en Innovación Tecnológica en Edificación  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
314,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,5311521 ,Programa Oficial de Doctorado en Inteligencia Artificial  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
315,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051876 ,"Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural",5310940 ,Programa Oficial de Doctorado en Investigación Forestal Avanzada  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
316,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026924 ,Escuela Técnica Superior de Ingenieros de Minas y Energía,5310941 ,"Programa Oficial de Doctorado en Investigación, Modelización y Análisis del Riesgo en Medio Ambiente  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
317,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027849 ,Facultad de Ciencias Matemáticas,5310175 ,Programa Oficial de Doctorado en Métodos Estadístico/Matemáticos y Computacionales para el Tratamiento de la Información  ,None,None,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
318,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5310943 ,"Programa Oficial de Doctorado en Periferias, Sostenibilidad y Vitalidad Urbana  ",None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
319,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",5310944 ,Programa Oficial de Doctorado en Planificación de Proyectos de Desarrollo Rural y Gestión Sostenible  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
320,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,5310945 ,Programa Oficial de Doctorado en Proyectos Arquitectónicos Avanzados  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
321,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",5311441 ,Programa Oficial de Doctorado en Sistemas de Ingeniería Civil  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
322,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,5311564 ,Programa Oficial de Doctorado en Sistemas Electrónicos  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
323,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,5310946 ,Programa Oficial de Doctorado en Sistemas Electrónicos para Entornos Inteligentes  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
324,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,5311651 ,Programa Oficial de Doctorado en Software y Sistemas  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
